,Variables,Random_State,R_2_Train,R_2_Test,Mean_Squared_Error,Mean_Absolute_Error
16,IsBBBAccredited,16,0.014244682250413976,0.021637814274994782,0.21332366784890183,0.4278769464679041
17,IsBBBAccredited,17,0.016247060498332022,0.0141069385245145,0.21331080180537423,0.42616644512104435
18,IsBBBAccredited,18,0.01573278876981954,0.016068210661973836,0.21331278957882432,0.42678408765747516
19,IsBBBAccredited,19,0.019277894194567935,-0.002247297234247103,0.21337365901946326,0.4277032503593569
20,IsBBBAccredited,20,0.017320238665088028,0.005788916197197569,0.21335118030891886,0.42874646465872096
21,IsBBBAccredited,21,0.015459982781843573,0.015985129956710753,0.2133231500247432,0.42545912933425234
22,IsBBBAccredited,22,0.013955005271211074,0.023213718183266785,0.21332243367918532,0.42682049719063386
23,IsBBBAccredited,23,0.01565028926992107,0.0017088941728055085,0.21345417467731395,0.4222989206634875
24,IsBBBAccredited,24,0.014077308753183915,0.021967360626612198,0.21332880991163528,0.4262145802987076
25,IsBBBAccredited,25,0.0176930264021401,0.004888250966582408,0.2133420673904426,0.4244088538213221
26,IsBBBAccredited,26,0.019605068387586355,-0.009421753340087324,0.2134242599778372,0.42875969963662713
27,IsBBBAccredited,27,0.018391651415917143,-0.009651921346349956,0.2134596437214187,0.421929323264137
28,IsBBBAccredited,28,0.016553512256997416,0.012830805078129615,0.21331718838676833,0.42771385692846425
29,IsBBBAccredited,29,0.014361970948400415,0.013141093987555585,0.21339516998089375,0.42418648686011307
30,IsBBBAccredited,30,0.016663494285535818,0.006917010968909398,0.21336301769713897,0.4238579625559982
31,IsBBBAccredited,31,0.015578594521816425,0.017057772981555197,0.2133094039239996,0.4269034583914209
32,IsBBBAccredited,32,0.01515555492569598,0.018715418871000145,0.2133103521257582,0.4264464579429755
33,IsBBBAccredited,33,0.016816408938630567,0.006028250113302991,0.21336303682218452,0.42909143050518084
34,IsBBBAccredited,34,0.016080404426736306,0.010992564829440665,0.2133516065000983,0.42909297647409267
35,IsBBBAccredited,35,0.015042802473433259,0.007054996322724771,0.21341767910430523,0.4236449216477158
36,IsBBBAccredited,36,0.016753279965683987,0.007352385465993927,0.21335399364109986,0.4288798622704706
37,IsBBBAccredited,37,0.014953683946898444,0.01813358584955027,0.21331958225209735,0.4278567947968178
38,IsBBBAccredited,38,0.018163423511017296,0.006220159539837455,0.21332165185921573,0.4269059381371635
39,IsBBBAccredited,39,0.015506693434390373,0.007977842653249079,0.21339215169441578,0.4236259527258685
40,IsBBBAccredited,40,0.014347117237290541,0.016640831067011197,0.2133588064295794,0.4293270895802932
41,IsBBBAccredited,41,0.016608768175368827,0.01257067408268131,0.21331572111308816,0.4256773357092747
42,IsBBBAccredited,42,0.018008883711485235,0.0068057659660603065,0.21333229122678732,0.4254936229655521
43,IsBBBAccredited,43,0.019360269360269133,-0.03355863432836159,0.213603854382156,0.43172764833595256
44,IsBBBAccredited,44,0.01576245306701196,0.01632598721359535,0.21330927226113996,0.4265162741015011
45,IsBBBAccredited,45,0.014724982910905737,0.01826237953190102,0.21333452882506015,0.42854029878665467
46,IsBBBAccredited,46,0.01637214137214138,0.013911317813992574,0.21330880801226654,0.42658986052024034
47,IsBBBAccredited,47,0.015450673795794123,0.017441421031578086,0.21331470713460113,0.42697310465699606
48,IsBBBAccredited,48,0.013545137385345574,0.024299023024730637,0.21333040421252406,0.42637097641522925
49,IsBBBAccredited,49,0.015518675089691736,0.015629721457222412,0.21332882221382246,0.4249261638693363
